Theme,Name,Gender,Usage,Meanings
Military,WALTER,m,"English, German, Swedish, Norwegian, Danish, Polish, Italian, Ancient Germanic","From a Germanic name meaning ""ruler of the army"", composed of the elements wald ""rule"" and hari ""army"". The Normans brought it to England, where it replaced the Old English cognate Wealdhere. A famous bearer of the name was the English courtier, poet and explorer Sir Walter Raleigh (1552-1618). It was also borne by Sir Walter Scott (1771-1832), a Scottish novelist who wrote Ivanhoe and other notable works."
Military,WASHINGTON,m,English,"From a surname that was originally derived from the name of an English town, itself meaning ""settlement belonging to WASSA's people"". The given name is usually given in honour of George Washington (1732-1799), commander of the Continental Army during the American Revolution and the first president of the United States."
Military,WERNER,m,"German, Dutch","From a Germanic name derived from warin ""guard"" combined with hari ""army"". A famous bearer was the German physicist Werner Heisenberg (1901-1976)."
Military,WERTHER,m,German (Rare),"Derived from the Germanic elements wert ""worthy"" and hari ""army"". Goethe used this name in his novel The Sorrows of Young Werther (1774)."
Military,WILLIHAD,m,Ancient Germanic,"Germanic name derived from the elements wil ""will, desire"" and hadu ""battle, combat"". This was the name of an 8th-century saint active in Frisia and Saxony."
Military,WOJCIECH,m,Polish,"Derived from the Slavic elements voji ""warrior, soldier"" and tekha ""solace, comfort, joy"". Saint Wojciech (also known by the Czech form of his name Vojtěch or his adopted name Adalbert) was a Bohemian missionary to Hungary, Poland and Prussia, where he was martyred in the 10th century."
Military,WYBERT,m,Medieval English,"Middle English form of the Old English name Wigberht, composed of the elements wig ""battle"" and beorht ""bright""."
Military,WYMOND,m,Medieval English,"Middle English form of the Old English name Wigmund, composed of the elements wig ""battle"" and mund ""protector""."
Military,WYOT,m,Medieval English,"Middle English form of the Old English name Wigheard, composed of the elements wig ""battle"" and heard ""brave, hardy""."
Military,WYSTAN,m,English (Rare),"From the Old English name Wigstan, composed of the elements wig ""battle"" and stan ""stone"". This was the name of a 9th-century Anglo-Saxon saint. It became rare after the Norman Conquest, and in modern times it is chiefly known as the first name of the British poet W. H. Auden (1907-1973)."
Military,XENA,f,Popular Culture,Probably a variant of XENIA. This was the name of the main character in the 1990s television series Xena: Warrior Princess.
Military,XERXES,m,History,"Greek form of the Persian name Khshayarsha, which meant ""ruler over heroes"". This was a 5th-century BC king of Persia, the son of Darius the Great. He attempted an invasion of Greece, which ended unsuccessfully at the battle of Salamis."
Military,ZAL,m,Persian Mythology,"Means ""albino"" in Persian. In the 10th-century Persian epic the Shahnameh this is the name of a white-haired warrior."
Military,ZIMRI,m,Biblical,"Means ""my praise"" or ""my music"" in Hebrew. This is the name of a king of Israel in the Old Testament. He ruled for only seven days, when he was succeeded by the commander of the army Omri."
Floral,ABEBA,f,"Eastern African, Amharic","Means ""flower"" in Amharic."
Floral,ADONIS,m,Greek Mythology,"From Phoenician adon meaning ""lord"". In Greek myth Adonis was a handsome young shepherd killed while hunting a wild boar. The anemone flower is said to have sprung from his blood. Because he was loved by Aphrodite, Zeus allowed him to be restored to life for part of each year. The Greeks borrowed this character from Semitic traditions, originally Sumerian (see DUMUZI)."
Floral,ALBENA,f,Bulgarian,"Created by Bulgarian writer Yordan Yovkov for the heroine in his drama Albena (1930). He may have based it on ablen, the name of a type of peony (a flowering plant)."
Floral,ALTANTSETSEG,f,Mongolian,"Means ""golden flower"" in Mongolian."
Floral,ALYSSA,f,English,"Variant of ALICIA. The spelling has probably been influenced by that of the alyssum flower, the name of which is derived from Greek ἀ (a), a negative prefix, combined with λύσσα (lyssa) meaning ""madness, rabies"", since it was believed to cure madness."
Floral,AMARANTHA,f,Various,"From the name of the amaranth flower, which is derived from Greek ἀμάραντος (amarantos) meaning ""unfading"". Ἀμάραντος (Amarantos) was also an Ancient Greek given name."
Floral,AMARYLLIS,f,Literature,"Derived from Greek ἀμαρύσσω (amarysso) meaning ""to sparkle"". This was the name of a heroine in Virgil's epic poem Eclogues. The amaryllis flower is named for her."
Floral,ANEMONE,f,English (Rare),"From the name of the anemone flower, which is derived from Greek ἄνεμος (anemos) meaning ""wind""."
Floral,ANFISA,f,Russian,"Russian form of the Greek name Ἀνθοῦσα (Anthousa), which was derived from Greek ἄνθος (anthos) meaning ""flower"". This was the name of a 9th-century Byzantine saint."
Floral,ANH,m & f,Vietnamese,"This name is frequently combined with a middle name to create a compound name; the meaning of Anh changes depending on the Sino-Vietnamese characters underlying the compound. It is often from Sino-Vietnamese 英 (anh) meaning ""flower, petal, brave, hero"", though in compounds it often takes on the meaning ""intelligent, bright""."
Floral,ANNAGÜL,f,Turkmen,"Derived from Turkmen anna ""Friday"" and gül ""flower, rose""."
Floral,ANTHEA,f,Greek Mythology (Latinized),"From the Greek Ἄνθεια (Antheia), derived from ἄνθος (anthos) meaning ""flower, blossom"". This was an epithet of the Greek goddess Hera."
Floral,APRIL,f,English,"From the name of the month, probably originally derived from Latin aperire ""to open"", referring to the opening of flowers. It has only been commonly used as a given name since the 1940s."
Floral,ASTER,f,English (Rare),"From the name of the flower, which is derived via Latin from Greek ἀστήρ (aster) meaning ""star""."
Floral,AYAKA,f,Japanese,"From Japanese 彩 (aya) meaning ""colour"" combined with 花 (ka) or 華 (ka) both meaning ""flower"". Other kanji combinations are possible."
Floral,AYAME,f,Japanese,"From Japanese 菖蒲 (ayame) meaning ""iris (flower)"". Other kanji or combinations of kanji can also form this name."
Floral,AYGÜL,f,"Turkish, Uyghur, Azerbaijani","Derived from the Turkic element ay meaning ""moon"" combined with Persian گل (gol) meaning ""flower, rose"". In some languages this is also a name for a variety of flowering plant that grows in central Asia (species Fritillaria eduardii)."
Floral,AYŞEGÜL,f,Turkish,"Combination of AYŞE and Persian گل (gol) meaning ""flower, rose""."
Floral,AZAHAR,f,Spanish,"Means ""orange blossom"" in Spanish, ultimately from Arabic زهرة (zahrah) meaning ""flower"". It is taken from the title of the Virgin Mary, Nuestra Señora del Azahar, meaning ""Our Lady of the Orange Blossom"", because of the citrus trees that surround a church devoted to her near Murcia."
Floral,AZALEA,f,English (Modern),"From the name of the flower (shrubs of the genus Rhododendron), ultimately derived from Greek ἀζαλέος (azaleos) meaning ""dry""."
Floral,BAHARGÜL,f,Turkmen,"Derived from Turkmen bahar meaning ""spring"" and gül meaning ""flower, rose"" (both roots ultimately of Persian origin)."
Floral,BAKTYGUL,f,Kyrgyz,"Derived from Persian بخت (bakht) meaning ""fortune, happiness"" and گل (gol) meaning ""flower, rose""."
Floral,BLÁTHNAT,f,"Irish, Irish Mythology","Means ""little flower"" from the Irish word blath ""flower"" combined with a diminutive suffix. In Irish legend she was a maiden abducted and married by Cú Roí. She was rescued by Cúchulainn, who killed her husband, but she was in turn murdered by one of Cú Roí's loyal servants."
Floral,BLEJAN,f,Cornish,"Means ""flower"" in Cornish."
Floral,BLODEUWEDD,f,"Welsh, Welsh Mythology","Means ""face of flowers"" in Welsh. In a story in the Mabinogion, she is created out of flowers by Gwydion to be the wife of his nephew Lleu Llaw Gyffes. She is eventually changed into an owl for her infidelity."
Floral,BLODEUYN,f,Welsh,"Means ""flower"" in Welsh."
Floral,BLODWEN,f,Welsh,"Means ""white flowers"" from Welsh blodau ""flowers"" combined with gwen ""white, fair, blessed""."
Floral,BLUMA,f,Yiddish,"From Yiddish בלום (blum) meaning ""flower""."
Floral,BOGLÁRKA,f,Hungarian,"Means ""buttercup flower"" in Hungarian (genus Ranunculus), derived from the archaic word boglár meaning ""ornament""."
Floral,BOLORTSETSEG,f,Mongolian,"Means ""crystal flower"" in Mongolian."
Floral,BOPHA,f,Khmer,"Means ""flower"" in Khmer, ultimately from Pali."
Floral,CALANTHE,f,English (Rare),"From the name of a type of orchid, ultimately meaning ""beautiful flower"", derived from Greek καλός (kalos) meaning ""beautiful"" and ἄνθος (anthos) meaning ""flower""."
Floral,CALFURAY,f,"Indigenous American, Mapuche","Means ""violet (flower)"" in Mapuche."
Floral,CAMELLIA,f,English (Rare),"From the name of the flowering shrub, which was named for the botanist and missionary Georg Josef Kamel."
Floral,CELANDINE,f,English (Rare),"From the name of the flower, which is derived from Greek χελιδών (chelidon) meaning ""swallow (bird)""."
Floral,CELINDA,f,English (Rare),"Probably a blend of CELIA and LINDA. This is also the Spanish name for a variety of shrub with white flowers, known as sweet mock-orange in English (species Philadelphus coronarius)."
Floral,CHIKA (2),f,Japanese,"From Japanese 千 (chi) meaning ""thousand"", 智 (chi) meaning ""wisdom, intellect"" or 散 (chi) meaning ""scatter"" combined with 佳 (ka) meaning ""good, beautiful"" or 花 (ka) meaning ""flower"". Other kanji combinations are also possible."
Floral,CHRYSANTA,f,English (Rare),"Shortened form of the word chrysanthemum, the name of a flowering plant, which means ""golden flower"" in Greek."
Floral,CHRYSANTHOS,m,"Greek, Ancient Greek","Means ""golden flower"" from Greek χρύσεος (chryseos) meaning ""golden"" combined with ἄνθος (anthos) meaning ""flower"". This name was borne by a semi-legendary 3rd-century Egyptian saint."
Floral,CLEMATIS,f,English (Rare),"From the English word for a type of flowering vine, ultimately derived from Greek κλήμα (klema) meaning ""twig, branch""."
Floral,CLOVER,f,English (Rare),"From the English word for the wild flower, ultimately deriving from Old English clafre."
Floral,COLOMBINA,f,Italian,"Italian feminine diminutive of COLUMBA. In traditional Italian pantomimes this is the name of a stock character, the female counterpart of Arlecchino (also called Harlequin). This is also the Italian word for the columbine flower."
Floral,COLUMBINE,f,English (Rare),"From the name of a variety of flower. It is also an English form of COLOMBINA, the pantomime character."
